model,scenario,shannon_index,region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.9025327580508044,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.8625881083579949,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.9070779413266492,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.8273343436279483,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.8407515988722845,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.7785606372199897,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.7835472821709915,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.8543358694319556,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.6592220963333343,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.6505852328756727,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.6858483918774269,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.673002912077856,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.7010993323678095,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.6577675538138107,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.6951501142067796,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.6518819771394788,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.6798604838076118,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.6775476593163591,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.6889278755397785,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.6830932128080139,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.6577675538138107,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.7010993323678095,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.6898331549438733,R10AFRICA
