model,scenario,investment_score,investment_score_2050,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.18592431270516052,0.20633270054176006,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.19538068587802437,0.21396275605732132,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.15790313620338664,0.17270604285851637,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.21041372162257832,0.24336745901081094,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.19991181200246877,0.2247776242736638,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.20077814363575883,0.2258559244693486,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.19083087837219606,0.21321259443011994,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.1909511804581708,0.1927979239259732,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.18693601557669307,0.18035290151410138,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.16500348381636754,0.16314623562856068,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.20656682386116265,0.2228541860761095,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.19805917520176056,0.2042877733166406,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.19239179358990377,0.19501225711132097,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.19177940178627081,0.19326663952950215,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.1743327659600313,0.18828172645645702,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.18434228525296592,0.19606857313370935,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.1888086750966013,0.19280887371460903,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.18798087392440885,0.1818265660891647,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.19107678573670542,0.222061726702468,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.1737903679464073,0.19061610109756008,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.48690799761378695,0.45933442789337425,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.5595686963133776,0.5383089531763218,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.4798552927638123,0.4616247331005552,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.5182917051638695,0.5093373421446417,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.45541669505449955,0.4382416447065483,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.4591412461834962,0.42794679813951736,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.44259939580739793,0.41217222806528364,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.5518622435481522,0.5265182736607678,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.49968187141272746,0.4866105373611454,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.530340787208583,0.5059844196097245,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.5149602469701144,0.49157222092008984,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.6620370620228976,0.6370413508678217,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.4591412461834962,0.42794679813951736,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.45541669505449955,0.4382416447065483,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.4465041624346942,0.41321664957426124,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.4308053192746548,0.4022200922283533,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.5648399316909124,0.5184060623188627,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.49303444992261536,0.46644902544170297,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.5344080120663431,0.4992891228663613,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.5178275134147184,0.4863503449462767,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.19655888724632448,0.25009939064547637,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.21070153066913205,0.2647874136857314,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.3713128125352771,0.34469298932280906,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.42188354870448186,0.378300961007943,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.4388837905509302,0.38871112740907177,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.43290083372814975,0.38120694773019304,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.415343075791206,0.36269095616262786,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.4453619054351283,0.4573480892362997,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.44842765614641106,0.4576606728594717,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.3905391599732367,0.341990901704089,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.3973573293094011,0.3494669926239558,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.3963968823389368,0.34767532597536926,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.38894528826758856,0.33995353987466986,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.44139532539233306,0.3978434041525306,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.43134927444841376,0.38561288927719845,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.45572024246277804,0.5032025172558564,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.4079472565364388,0.3609288432910094,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.4172317168845984,0.4340887900797073,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.39087803478754307,0.347822806495297,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.39341823336311693,0.38815504035682835,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.40170026528456104,0.37583152015162474,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.3760385173057051,0.3363001396340483,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.3904436481258858,0.3430529852270469,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.22818162001532416,0.3121765275031358,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.2103523498432507,0.275003435642736,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.38582600153331287,0.37444855602917176,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.22595475620823793,0.24393529003325354,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.19549597301749755,0.1945830311162757,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.22474241649306945,0.23524282795947485,R10AFRICA
WITCH 5.0,EN_INDCi2030_500f,0.05212395724717954,0.04943592585394642,R10AFRICA
WITCH 5.0,EN_NPi2020_400f,0.02582998672648344,0.009222823264223065,R10AFRICA
WITCH 5.0,EN_NPi2020_450,0.024033577604627578,0.020458695718320586,R10AFRICA
WITCH 5.0,EN_NPi2020_450f,0.02423329095499495,0.009593774280481058,R10AFRICA
WITCH 5.0,EN_NPi2020_500,0.024262171048307208,0.017725920387475922,R10AFRICA
WITCH 5.0,EN_NPi2020_500f,0.02488207330996772,0.010699934503490802,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D,0.08793594048138649,0.11580172564692177,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.10502059724789442,0.1546839795931501,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LI,0.08722606829498736,0.12242796225684553,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.10208096258983267,0.11818318058774632,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.11173569479742917,0.13467239185239938,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE,0.08837293657893497,0.12136364519196424,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.14190593998804893,0.1749448386144539,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.09398970092963213,0.10525388572957718,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.11440347054064916,0.13208152181553498,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.12736657727124145,0.14063026809217147,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_D,0.10120589148521664,0.11500536401297927,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LI,0.0890211584624169,0.11786986878398394,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.13559489471844244,0.1506634834392001,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_RE,0.12825987315883075,0.14268699907911608,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.049364965361851344,0.04722182379997768,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.047349771281476036,0.044272085942583854,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.043365824393593884,0.044466004619869486,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.04734035401017398,0.04205301662590373,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.045856954987856836,0.03869166558735053,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.04242371370652791,0.043261186685289874,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.04819072286695646,0.05183670616646806,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.04685469705866332,0.04876232149732023,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.044538533543266146,0.04415099629368696,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.05519970562068476,0.062040805155700644,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.04287571091216859,0.0409230185829867,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.053728547804874946,0.06096318288638256,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.03825483936001025,0.03416521647826756,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.04847258208797461,0.053781225466422736,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.04654013228890727,0.04668794592044058,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.044767654013050474,0.04614361202985795,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.05866494631417849,0.06613252053946259,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.05713082072035593,0.06477775251648514,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.05472578990549353,0.061774672012253715,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.05145776581202258,0.05659889519970935,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.03860418304232031,0.03493098063951484,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.04398697083899751,0.036078340762311145,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0347691678957593,0.027047935634678673,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.055883655801309925,0.059811691755311744,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.049405205209408845,0.047723760112734284,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.04834549025094344,0.04598500684457947,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.03937204358581924,0.03452866686452603,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.04382598498817829,0.046887089323774965,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.04473077830189461,0.0417566516738408,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.03871684450698536,0.035883872227310966,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.04368063515222961,0.034650766851055906,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.03505200293339708,0.04070824150922769,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0334228479767005,0.0327774642684202,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.30220642530825476,0.2703543973448319,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.32646290517152443,0.3000922800264973,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.31519532288591445,0.2971033537486936,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.34543670382676334,0.3405353819039523,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.2975601649834992,0.26299591370185,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.28338225341697787,0.23362335902371714,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.27037357902473125,0.2310782577862626,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.288493581427464,0.22587268875597866,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.3006122812903407,0.2636675220580345,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.2835368162474626,0.229408194321748,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.28760441148069305,0.24389059550166292,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.28327438034720603,0.18511253964390248,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.28338225341697787,0.23362335902371714,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.2975601649834992,0.26299591370185,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.2773015617540616,0.2313702925138417,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.2813881006848926,0.2459213754414473,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.2780770638775456,0.19212887146918883,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.29690614501617624,0.24747515028385275,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.27652352381145845,0.2065630153003754,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.2829599042739021,0.22504826305634815,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.10840037842232161,0.150672006117841,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.12296911274370775,0.17544504063351313,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.20206412956839895,0.21575850901948024,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.2347860867290318,0.2560175195142867,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.1871317143435023,0.13941084154872446,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.18516777334373474,0.14080190737662046,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.182855944077332,0.1415125730625244,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.18089594032049933,0.18087497027621435,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.17615958789462816,0.17497104185538345,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.17837165025703727,0.13999431797208436,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.16153908217685248,0.13054395514304928,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.1609133888830706,0.12975221698218728,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.17847305011999998,0.14005141686400907,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.20905044188133182,0.1842267822768588,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.20516325785046235,0.18223213656353687,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.19396142244520406,0.2107635526342521,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.20024088601634785,0.18151110468581633,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.1845792728193734,0.18870127833521377,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.19940869298603422,0.18034376095409502,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.1825262698989731,0.1850586824071648,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.1783060616064804,0.17598678214041819,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.19623527152893952,0.17695264078937747,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.18014849421870832,0.16827569512683857,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.07293018237088615,0.10819685981856071,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.09896493363443853,0.12821697516670208,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.18513881058362178,0.18067096397384896,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.13563079936264077,0.14483262430143853,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.15315947086113527,0.16637195066630273,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.1530386160402988,0.16721916943257692,R10CHINA+
WITCH 5.0,EN_INDCi2030_500f,0.08158985587418921,0.05546432765897021,R10CHINA+
WITCH 5.0,EN_NPi2020_400f,0.07629029669448814,0.04942830802567994,R10CHINA+
WITCH 5.0,EN_NPi2020_450,0.07662554125187353,0.05382311096404899,R10CHINA+
WITCH 5.0,EN_NPi2020_450f,0.0762607292990131,0.050157430437049615,R10CHINA+
WITCH 5.0,EN_NPi2020_500,0.08013832529086296,0.05306479901060549,R10CHINA+
WITCH 5.0,EN_NPi2020_500f,0.0757025651639125,0.049725192502707675,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D,0.1111895003240144,0.14413575322904584,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.1225821898943827,0.1596735211489965,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LI,0.11231509119237697,0.13597740374058115,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.26719212465961567,0.14966418598582149,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.2685612291986527,0.17507290729068822,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE,0.22293708003785304,0.1679527604649363,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.23778122748023617,0.19399321562962474,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.1440472947211649,0.14298826322561375,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.26100799734841124,0.1713010996889693,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.2782280206337257,0.18390146192357565,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,0.1305700634357535,0.14316499938700014,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,0.12056149617231866,0.13569803058811292,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.27382624809208966,0.17663279144032665,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,0.2596095630453415,0.17716630073791972,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.07224548818917255,0.07490669333150339,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.07128133572646224,0.07184617345478445,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.055019261040898076,0.04967413595481215,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.07825904672826199,0.07715872986744651,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.07624252523545144,0.0730557673887098,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.05450150161555024,0.0482752428057228,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.05767780957956814,0.0559750298085016,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.060579618716262294,0.0595771733901626,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.05737466872315479,0.052033159441968416,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.06354442606179338,0.06317846024350347,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.05753743194764793,0.05205488277980133,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.06214148151414109,0.06021675718033525,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.056750281017741225,0.053782976280324614,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.06019807068886218,0.05521718001417855,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.08323817644550446,0.08088188600713893,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.06344673879284378,0.05892186313902536,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.06422828338703256,0.06059249543069179,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.06055076191254172,0.058872132645177905,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.059422095946702606,0.0562225678494224,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.06188588676525253,0.059661732117633134,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.05739006441615631,0.053535381842340135,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.08082165418706473,0.07653106912323622,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.06541566216512106,0.06183476421201166,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.06319553966722698,0.054129619513446796,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0634536132467605,0.052817793066881544,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.062455864808759656,0.051648253566839865,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.058519970312649536,0.05128536432448029,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.05970100211142657,0.055136201441290424,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0774317692381629,0.07278015896904927,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.056255393896583634,0.05035809109660011,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.08129660386671848,0.07762131500634054,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.06611432992304773,0.06470236586203851,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0668434475217123,0.06234922907256409,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.09490912445437764,0.05201939405710525,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.12009394441436622,0.08197684576578868,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.09654256812997222,0.06187108607805364,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.11255961395630902,0.0757760382524193,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.08773693938005515,0.05451034097521414,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.09288251058218551,0.052350232823255446,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.08615043556476831,0.05215268537508664,R10MIDDLE_EAST
