model,scenario,final_demand_reduction,electrification,transition_speed_score,Region
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0,0.23006867133399075,0.23006867133399075,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.031203209114118623,0.5723241669710248,0.6035273760851435,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.02941697297764526,0.7341758998126835,0.7635928727903287,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.07877294679602757,0.17266322498845552,0.2514361717844831,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.17346715642185181,0.634786308719198,0.8082534651410498,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.0,0.1815281335107928,0.1815281335107928,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.0,0.15585390997820572,0.15585390997820572,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.09122373569587096,0.5604444022537991,0.65166813794967,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.0,0.6690774407350706,0.6690774407350706,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.5280582104675737,0.44780202045792,0.9758602309254938,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.39354257626389083,0.31099766351607266,0.7045402397799635,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.4728203630506451,0.43426587625551577,0.907086239306161,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.2904521255300839,0.12801272756694393,0.41846485309702786,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.3111878758430837,0.09076292573373898,0.4019508015768227,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.04378129173229333,0.3600399506118758,0.40382124234416916,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.10657749175296136,0.49585171274012135,0.6024292044930827,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.22577583348852368,0.4835360252454534,0.7093118587339771,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.04993560543465466,0.4858597751410027,0.5357953805756573,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.1915041475754084,0.4185977349461198,0.6101018825215282,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.2846874582178096,0.524075855722546,0.8087633139403556,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.33548810335098,0.37645488814937855,0.7119429915003586,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.4141385054329536,0.40222242087381416,0.8163609263067677,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.18667701046896415,0.5804381422293866,0.7671151526983507,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.24017111121370605,0.3907941995078304,0.6309653107215365,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.33548810335098,0.29173120409929476,0.6272193074502748,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.4141385054329536,0.27205336132150615,0.6861918667544598,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.18667719818801723,0.43794712170388317,0.6246243198919004,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.24017111121370605,0.3346022097924463,0.5747733210061523,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.24017111121370605,0.28287063772591553,0.5230417489396215,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.421442403089064,0.735505209512992,1.156947612602056,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.3943737518947368,0.7071847092247164,1.101558461119453,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.3445393558724257,0.6097559262244154,0.9542952820968411,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.3098104365540856,0.5611887426396983,0.8709991791937839,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.33548810335098,0.7056888474569304,1.0411769508079103,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.4141385054329536,0.7404712260175978,1.1546097314505515,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.2650136956101827,0.6277836640163449,0.8927973596265275,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.26272643220576586,0.5548985682060158,0.8176250004117817,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.24017111121370605,0.5441109295709936,0.7842820407846997,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.44407044118942796,0.7386277816828791,1.182698222872307,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.24017111121370605,0.44931444004376503,0.6894855512574711,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.25189480357725574,0.2909793800863146,0.5428741836635703,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.34285402583392643,0.28346135903157493,0.6263153848655014,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.24505807523157294,0.2798726702728702,0.5249307455044432,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.2602064406162865,0.34005314487485205,0.6002595854911386,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.6739840642839026,0.9433561617230984,1.6173402260070011,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.0,0.41720600295504334,0.41720600295504334,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.0,0.40903702492105154,0.40903702492105154,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.15223156296472357,0.7299956522975952,0.8822272152623187,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.1337603434125836,0.7210711765535075,0.8548315199660911,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.0,0.39019772182127627,0.39019772182127627,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.0,0.3927199952953464,0.3927199952953464,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.153585964750892,0.5762814375594563,0.7298674023103483,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.26347100782838145,0.7187415952985875,0.9822126031269689,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.562374425818805,0.69269227011354,1.2550666959323449,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.35843643585177704,0.8491315375865554,1.2075679734383324,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.6754666662775731,0.7796549696988286,1.4551216359764019,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.8189308419348152,0.7672174692430718,1.5861483111778871,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.5625929897457406,0.6917109644631427,1.2543039542088832,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.8189308419348152,0.6637645448089609,1.4826953867437762,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.48838408445265724,0.6641784925445137,1.152562576997171,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.8189308419348152,0.6717903286818064,1.4907211706166217,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.44428378518325135,0.6710443150562354,1.1153281002394868,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.8189308419348152,0.6988564077208035,1.5177872496556186,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.458767873554341,0.6448842095460736,1.1036520831004146,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.8189308419348152,0.6094687924684385,1.4283996344032537,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.48282856990170275,0.6255549777258732,1.108383547627576,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.8189308419348152,0.6249202341498068,1.4438510760846222,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.8189308419348152,0.5424505524665892,1.3613813944014046,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,1.0,1.0,2.0,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.8956253694178535,0.9983772791349528,1.8940026485528063,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.8189308419348152,0.9909344111840978,1.809865253118913,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.7929638664147184,0.9309866643107035,1.723950530725422,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.8189308419348152,0.8659025058775357,1.684833347812351,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.9244865359906388,0.8975983116219156,1.8220848476125544,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.8189308419348152,0.8739050752956083,1.6928359172304237,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.7017972224858197,0.8143974942007997,1.5161947166866194,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.8189308419348152,0.778946693782257,1.5978775357170723,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.7845970943057701,0.9238906005260266,1.7084876948317966,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.8189308419348152,0.898985854805935,1.7179166967407502,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.6072061527672898,0.7459295071434817,1.3531356599107716,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.8189308419348152,0.7089755430570399,1.527906384991855,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.5718804553670177,0.26879135786897224,0.8406718132359899,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.36793416512380817,0.6351297182703163,1.0030638833941246,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.45184714413824256,0.13250374127553577,0.5843508854137783,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.21694342357884286,0.401119574269738,0.6180629978485809,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.21658043883251046,0.3918279931983889,0.6084084320308993,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.5778294061084271,0.27547440759873015,0.8533038137071574,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.36348023313922057,0.1803164006746208,0.5437966338138414,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.221877382155727,0.21140704622082693,0.4332844283765539,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.16024136375114245,0.17194694030524582,0.3321883040563883,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.18777761233446993,0.35440445958267075,0.5421820719171406,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.15615197871757355,0.37600127149079393,0.5321532502083675,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.17116764405987425,0.31395453795534445,0.48512218201521873,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.11385895026515697,0.4980562979928987,0.6119152482580557,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.1037143397731684,0.38406193963436347,0.4877762794075319,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.1718429921356874,0.3254288993450098,0.49727189148069717,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.1484670408973788,0.24009042258527832,0.38855746348265713,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.09965684775485799,0.41157259428950715,0.5112294420443652,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.058896281774212064,0.08398325600430577,0.14287953777851783,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.3079063217939409,0.3771924971978707,0.6850988189918116,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.11932870905217886,0.1009168906092838,0.22024559966146268,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.1612931227447079,0.23024330699182505,0.3915364297365329,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.11971330106700351,0.26541313157410695,0.38512643264111046,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.09553520339401583,0.21858561655807868,0.3141208199520945,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.2023816706039821,0.27520885541975926,0.47759052602374136,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.21500210212283621,0.14310509092565482,0.35810719304849103,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.14244271952014698,0.2043505057414182,0.3467932252615652,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.1360417985609301,0.06740472041652061,0.2034465189774507,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.1856839660682632,0.07033297865862324,0.25601694472688646,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.11331339803229788,0.262312719234608,0.3756261172669059,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.15427059493831963,0.1174202792851461,0.2716908742234657,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.30566330502029465,0.05233948583653363,0.3580027908568283,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.13036464098523215,0.0,0.13036464098523215,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.0841767121700121,0.20102910481505207,0.2852058169850642,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.774546641314181,0.45156385472896293,1.226110496043144,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.4983831863173386,0.32736955767406445,0.825752743991403,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.5249112087895175,0.33578025668337225,0.8606914654728897,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.6268997322849144,0.320727182372542,0.9476269146574563,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.4773080646260406,0.3575439035026459,0.8348519681286866,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.3036678832282047,0.24579411446268062,0.5494619976908853,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.3031314600826135,0.24508672235796689,0.5482181824405804,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.3975951542991313,0.2672980975731041,0.6648932518722354,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.4229698048990111,0.33386646882322557,0.7568362737222367,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.2915069901681434,0.2655731603786304,0.5570801505467737,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.9714621585405558,0.5615043122281544,1.5329664707687103,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.9357480008589893,0.5261632652266595,1.4619112660856488,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.8669982932715136,0.4734555709007228,1.3404538641722363,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.8151511671810208,0.459698382873964,1.2748495500549848,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.6852123773548509,0.3428046003127571,1.028016977667608,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.7085586912473355,0.3597903850171644,1.0683490762645,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.7485848182517513,0.35383461962588175,1.102419437877633,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.7390007425079222,0.43459076877708974,1.173591511285012,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.6616701664581491,0.4226910405465615,1.0843612070047106,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.0,0.6115712996648092,1.611571299664809,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.5571540022536835,0.3869076870571314,0.9440616893108149,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.1864766214491803,0.23687223504153937,0.4233488564907197,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2048570445361139,0.2133277620044967,0.41818480654061063,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.11004575660163039,0.2058745080767582,0.3159202646783886,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.22423168726661502,0.25838073696582964,0.48261242423244466,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.5222016034753951,0.3550084104740659,0.877210013949461,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.2446577369098653,0.14507942994331846,0.38973716685318377,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.24788266313219257,0.13820573589228288,0.38608839902447545,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.4035072302057156,0.3637536508744967,0.7672608810802123,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.3891231747568564,0.3486253482653726,0.737748523022229,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.1731069455585981,0.28538652461939984,0.4584934701779979,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.17298126761317084,0.28305029758102096,0.4560315651941918,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.20994208549908974,0.2873153713664142,0.49725745686550393,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.37595794526777676,0.4795984611846245,0.8555564064524013,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.4047415169765794,0.6317570862933825,1.036498603269962,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.27408818004137353,1.0,1.2740881800413735,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.24811703483279005,0.17038891096016964,0.4185059457929597,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.04167098534184174,0.18153447045060975,0.2232054557924515,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.2142417319430831,0.1466978778812463,0.3609396098243294,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.006821535064447541,0.13613728263803748,0.14295881770248503,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.19788563182150912,0.1217508077835963,0.3196364396051054,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.0,0.12374780238037854,0.12374780238037854,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.161902546566075,0.1359835693965006,0.29788611596257564,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.0,0.11336715796892369,0.11336715796892369,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.14472315138143976,0.11245267655985441,0.2571758279412942,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.0,0.09895351821308479,0.09895351821308479,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.13988317877716064,0.10694653080236738,0.24682970957952802,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.0,0.09475964480520328,0.09475964480520328,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.0,0.08625747340079944,0.08625747340079944,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.3992905028435588,0.26523580488627774,0.6645263077298366,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.3461831369713497,0.233354603424407,0.5795377403957567,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.11767222989512201,0.2590477243236983,0.3767199542188203,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.3015661891848938,0.23227989428156828,0.5338460834664621,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.07447316443830557,0.24781738373313672,0.3222905481714423,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.378989639948836,0.3457550405407934,0.7247446804896294,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.15768139355789376,0.36588150440315464,0.5235628979610484,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.2599539475563895,0.21492093563319817,0.4748748831895877,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.04261960724113645,0.19982072766034997,0.24244033490148642,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.3004987147000747,0.254094446145527,0.5545931608456017,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.07942140681020511,0.22331308233747454,0.30273448914767964,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.23457803261980806,0.16353189329959444,0.39810992591940253,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.024960533139378235,0.1542779295054845,0.17923846264486273,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.784846485014105,0.244719948612542,1.029566433626647,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.495338081206943,0.3197320897023986,0.8150701709093415,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.611954368218743,0.010173331870112854,0.6221277000888559,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.3323462157511882,0.1251800588989272,0.4575262746501154,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.3115938783053549,0.16205119682819263,0.47364507513354753,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.7652748316077979,0.369784970299856,1.1350598019076539,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.528582914754186,0.0,0.528582914754186,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.31024714054004376,0.0068857721891155505,0.31713291272915933,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.21983209407230023,0.05546738635104453,0.27529948042334473,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.16116500262194736,0.16444881318939558,0.32561381581134297,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.2781332118006463,0.3159162693794106,0.594049481180057,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.3325750972189114,0.6060935043045677,0.9386686015234791,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.3044749057185954,0.557914729040275,0.8623896347588704,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.19439346499105425,0.18021304137319796,0.3746065063642522,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.1432133078084476,0.16127452897191485,0.30448783678036245,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.2068698795276914,0.5275961673087687,0.7344660468364601,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.1848586663919226,0.45429190987402523,0.6391505762659478,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.23867576774136567,0.13914727228564708,0.3778230400270127,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.8432556794174255,0.5337506925181004,1.3770063719355259,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.297644010287652,0.18825878798081544,0.4859027982684675,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.32690417734326027,0.1703614709470006,0.4972656482902609,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.30054520372996457,0.5115193731014851,0.8120645768314496,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.31562813287838826,0.5679896040443954,0.8836177369227836,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.3587105085170516,0.30693753707187066,0.6656480455889222,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.4386415255850599,0.4196077832297935,0.8582493088148534,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.26487240756081315,0.3670421589224694,0.6319145664832826,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.1794607829342869,0.10785132704643788,0.28731210998072476,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.2699475644722567,0.014599098367968145,0.28454666284022484,R10MIDDLE_EAST
