Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
IMAGE 3.2,SSP1_SPA1_34I_LI,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,36.65052116,26.39255746,3.224144043,TRUE,67521.00317,Medium,50.62495868,43.51978094,9.411584766,9.012523073,17.27513181,21.78255219,7.556099483,21.81243598,33.84847268,-0.319602273,7.455890901,21.53260774,33.35768117,91.85890054,13.01555199,18.23591958,8.174624748,10.00978638,12.43296895,9.759738183,-43.38626723,-92.1108711,-138.6164339,-0.611759389,8.773028044,17.01429996,21.50073771,82.55297152,2066,39.72987305,55.97166112,7134.719238,Low,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,1,,2020,2020,,inf,0,1700.992297,1700.992297,2.16186063,1.981160434,2.345497179,2.084964217,2077,2.084964217,2.305863668,0.975,0.653333333,0.088333333,C5,C5: limit warming to 2.5°C (>50%),2.098963259,1.928978422,2.283654256,2.045324609,2073,0.973178364,0.599910595,0.0393384,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP1_SPA1_34I_LIRE,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,37.75449219,26.78494092,2.960396708,TRUE,67521.00317,Medium,51.73949386,43.79742358,8.835228835,7.065654504,10.24462693,21.33118066,5.133772094,17.18288281,33.07659233,-0.32892679,5.092761074,17.000299,32.66801803,92.55815503,12.11123036,1.513992269,7.371270668,9.837271395,7.629915488,14.4301822,-43.38247193,-92.3417868,-138.6164339,-0.622181016,6.851748582,10.11434012,21.14052606,83.6158148,2070,40.22993262,56.01384548,7134.719238,Low,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,1,,2025,2020,,inf,0,1836.071999,1836.071999,2.287099202,2.095854254,2.494580324,2.209663658,2081,2.209663658,2.438800447,0.991666667,0.75,0.123333333,C5,C5: limit warming to 2.5°C (>50%),2.180031178,2.006488416,2.37271601,2.12361948,2074,0.9852481,0.675011176,0.060348681,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP1_SPA1_34I_RE,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,37.24578158,23.7669878,3.793115194,TRUE,67521.00317,Medium,50.53346317,35.33819289,10.51586144,9.235692018,25.03829764,36.5282642,6.526903125,24.56087793,40.85518468,-0.330254544,6.387611497,24.16761252,40.2647924,90.4665023,13.57629348,27.094879,32.49193768,10.08145179,17.37461745,20.87581047,-4.301191303,8.316662148,-20.25202924,-0.623031754,8.913211095,24.52271352,35.98593212,80.54051167,2058,39.91863477,56.01673273,7134.719238,Low,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,1,,2020,2020,,inf,0,1630.348565,1630.348565,2.071935819,1.888437349,2.280207325,2.054122682,2093,2.054122682,2.266128469,0.93,0.553333333,0.076666667,C4,C4: limit warming to 2°C (>50%),1.972422472,1.809092636,2.159772055,1.964777081,2095,0.933839964,0.478319177,0.025033527,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP2-baseline,C7,C7: limit warming to 4°C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P1a,P1a: Baseline,van Vuuren 2021,47.60697234,55.03743653,50.8832142,FALSE,49028.27632,Low,66.02709767,77.27485413,74.06287384,-18.48171271,-29.04232917,-38.66514492,-19.58482775,-29.12544438,-38.2025678,-0.33950627,-19.41395649,-28.94750811,-38.05200643,-27.63184946,-13.04412878,-23.89370269,-32.26547346,-13.7880797,-24.36284039,-32.96638097,-32.48043843,-60.80535641,-89.36903471,-0.643883241,-18.52201703,-29.20264584,-39.01790082,-33.54354221,inf,57.4296071,81.28568707,9210.525391,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,,,2085,2085,,inf,0,4263.860464,4263.860464,3.561291551,3.304637667,3.87126884,3.561291551,2100,3.561291551,3.87126884,1,1,0.825,C7,C7: limit warming to 4°C (>50%),3.383708491,3.116348475,3.67401686,3.383708491,2100,1,0.997764864,0.751452839,,,"241, 136, 114",F18872
IMAGE 3.2,SSP2_SPA0_26I_D,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,37.15675391,11.20506567,-12.23328011,TRUE,43787.44913,Low,50.27746317,20.87694185,-5.43649812,10.5399436,37.8942877,62.85309007,7.462544733,40.33463658,73.02529608,-0.618414536,7.185870936,39.57288196,72.01078398,130.5576004,16.71758303,28.09810438,35.4312403,8.95780143,11.54113922,14.29552962,16.82424141,72.30588094,89.6231647,-0.857111321,10.09430049,37.11864696,62.0315674,109.3956273,2043,40.64826205,56.67311911,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2066,2084,-246573.3671,995.4960561,749.0226661,1.800023295,1.673852778,1.947916993,1.594330235,2051,1.775551274,1.929796863,0.865,0.276666667,0.003333333,C3,C3: limit warming to 2°C (>67%),1.752696789,1.619816278,1.891167863,1.582604631,2059,0.82655342,0.221278498,0.001788109,,,"111, 120, 153",6F7899
IMAGE 3.2,SSP2_SPA1_19I_D_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,24.94976709,1.701291931,-3.695622233,TRUE,49028.27632,Low,35.96382472,9.557070244,3.080355793,34.68418068,64.04535717,82.64289524,38.03217301,73.31687608,96.84320623,-0.351028786,37.4457886,72.33120886,95.73451028,109.2656871,21.67546385,38.16286015,45.3246001,11.84631403,17.03604369,21.81538894,15.13375584,68.00952304,89.80344993,-0.359914023,34.20932919,63.36733333,81.96656001,93.96991394,2033,40.02503972,55.2498006,9210.525391,Medium,2100,Warning,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2054,inf,-132039.6901,597.6011608,465.7858808,1.55439871,1.452277315,1.660574675,1.373990816,2038,1.446648506,1.55485284,0.596666667,0.066666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.513911894,1.408409052,1.62426718,1.402534324,2038,0.523915959,0.046937863,0.000447027,,,"151, 206, 228",97CEE4
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,21.45943522,-2.823185629,-1.798469564,TRUE,49028.27632,Low,31.70672887,3.288371647,3.054506388,42.36185868,76.34417015,94.02222694,46.53129854,87.01974823,108.2560813,-0.336567594,45.84634005,85.93288284,107.1244109,104.5385029,28.23085372,47.54408311,57.37560087,18.20964315,28.33763124,37.16941509,14.05988723,66.89484747,89.80344993,-0.342597617,41.8332247,75.62606216,93.33737429,93.98921976,2031,39.76030567,55.18538001,9210.525391,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2046,inf,-154375.5307,491.7021958,337.6641682,1.571308581,1.459782346,1.682077593,1.316364772,2038,1.536600606,1.653212021,0.615,0.086666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.510339309,1.406475624,1.623187596,1.311357089,2037,0.516763523,0.044702727,0,,,"151, 206, 228",97CEE4
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,24.86734766,0.457843837,-5.91481718,TRUE,49028.27632,Low,35.88598232,8.101191303,0.512043949,34.80488788,65.67170214,85.28232917,38.14921548,75.32282241,99.99057003,-0.34630128,37.54036064,74.29685945,98.8500277,114.856323,22.19881758,38.9121061,46.99216296,11.2890542,17.67009037,22.69518637,14.62221942,67.44070596,89.80344993,-0.354036411,34.30850755,64.9684065,84.59006537,98.66554966,2033,39.95134115,55.22795764,9210.525391,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2051,inf,-216418.7503,580.086771,363.995646,1.614718701,1.497175247,1.734602923,1.411706033,2048,1.59871878,1.723330103,0.668333333,0.121666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.541204388,1.429662261,1.657775164,1.377864256,2039,0.563254359,0.063477872,0.000447027,,,"151, 206, 228",97CEE4
IMAGE 3.2,SSP2_SPA2_19I_D,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,32.13311979,0.135953657,-14.72713355,TRUE,49028.27632,Low,46.2736541,9.0771543,-7.83933431,16.96976999,63.73660052,83.71258497,19.72477353,74.88343798,100.8365209,-0.341163208,19.39896384,73.88626032,99.65898096,136.9407711,7.122394474,33.61383694,41.82703272,3.781418767,14.17898019,11.48808309,-2.186319301,54.55048733,88.62635173,-0.645435983,16.67502343,63.09337429,83.03682941,113.787716,2035,40.00289291,56.08628154,9210.525391,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2050,2064,-535793.1711,638.2334282,102.7723603,1.606594603,1.504362182,1.715824292,1.169096265,2038,1.491707809,1.593300889,0.678333333,0.07,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.5622999,1.462622414,1.67390645,1.1958415,2038,0.604380867,0.050961109,0,,,"119, 134, 99",778663
IMAGE 3.2,SSP2_SPA2_19I_LI,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,34.02411003,-1.994908366,-7.006384115,TRUE,49028.27632,Low,47.11817623,4.491028778,-1.807258836,14.3536201,68.75234967,91.83668835,14.38593202,79.00946413,106.20116,-0.336567594,14.13892931,78.02768516,105.0342233,117.6808634,12.3068317,42.15055813,55.38536693,8.275266036,23.56319252,31.35583724,-8.75290815,39.42543379,81.21445846,-0.344791727,14.03969808,68.09618109,91.11201759,102.9298867,2036,39.76030567,55.1913958,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2048,2055,-372014.5001,641.559928,269.9385057,1.59697177,1.494184595,1.704223712,1.220682619,2038,1.491005712,1.593606088,0.655,0.066666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.561402284,1.461723752,1.672513323,1.277719668,2039,0.603486813,0.051855163,0,,,"151, 206, 228",97CEE4
IMAGE 3.2,SSP2_SPA2_19I_LIRE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,28.39372852,-1.926133749,-10.94281486,TRUE,49028.27632,Low,41.12793984,5.585938184,-5.792676348,25.29912462,74.49782225,89.85423355,29.1058142,85.69353309,106.0299307,-0.351044022,28.68870062,84.6280669,104.8375155,127.483053,13.57672853,44.05390266,47.67076802,9.399037024,24.72070411,24.33882668,-8.724323851,50.26645109,86.46636383,-0.359935277,24.97573006,73.83012802,89.17112277,110.219844,2034,39.95636491,55.24403365,9210.525391,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2047,2069,-382704.6853,555.9749169,173.4655667,1.619104189,1.506101,1.734215147,1.226703461,2039,1.558053764,1.674360315,0.68,0.101666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.566134318,1.461938109,1.680384962,1.236334936,2038,0.605721949,0.059007599,0,,,"119, 134, 99",778663
IMAGE 3.2,SSP2_SPA2_19I_RE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,28.53640088,-2.745033976,-13.43918734,TRUE,49028.27632,Low,42.32178946,6.037408122,-6.908534944,24.05958145,70.67117485,89.16673171,28.79542644,83.77685574,108.1398572,-0.346336756,28.32485525,82.6401878,106.8947275,133.7553324,9.121144266,36.7053275,42.7033075,5.051112646,13.75209454,12.74203541,0.434022613,56.52707737,88.34147064,-0.647076153,23.71187514,69.97600445,88.48569173,112.1172337,2034,39.95141276,56.0851999,9210.525391,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2047,2064,-506163.8442,559.2512749,53.68931555,1.635576824,1.524621513,1.754849499,1.264535854,2039,1.597883228,1.713223961,0.72,0.121666667,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.571764424,1.468069836,1.68726882,1.22814323,2038,0.619132767,0.066160036,0,,,"119, 134, 99",778663
IMAGE 3.2,SSP2_SPA2_26I_D,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,39.15937696,14.77910156,-10.5949327,TRUE,49028.27632,Low,53.69908371,24.88538553,-3.533414638,3.646094978,31.2947363,55.34739314,1.846876928,33.87488882,63.74193706,-0.341163208,1.774668061,33.37129035,62.92887503,126.5757747,4.474588329,23.01872768,32.47707016,2.720395124,8.668488622,10.20262534,-2.186319301,48.90210369,87.79770592,-0.645435983,3.397925681,30.75642186,54.64808631,106.0010202,2046,40.32442448,56.08628154,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,2068,2088,-213502.0952,1080.35646,867.1738944,1.731526838,1.616060102,1.850905928,1.566275742,2049,1.680233993,1.822297696,0.826666667,0.188333333,0,C3,C3: limit warming to 2°C (>67%),1.695299986,1.576785959,1.821627674,1.56138408,2050,0.771122038,0.166294144,0.001341082,,,"111, 120, 153",6F7899
IMAGE 3.2,SSP2_SPA2_26I_LI,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,35.12964942,14.51298177,-2.370246664,TRUE,49028.27632,Low,49.36463028,23.43965981,3.601726958,11.33995637,39.5621635,57.90181655,11.52653271,45.08211127,64.17559222,-0.327877157,11.3171575,44.46228009,63.36278619,105.9835556,7.933499126,26.81293157,42.17295661,5.87352124,14.77234602,22.49482517,-8.36806607,29.21331588,78.04371564,-0.629083535,11.05151919,39.03981323,57.17781826,93.06440221,2044,39.74255957,56.02049575,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2077,inf,-50301.84931,1029.239831,979.2732684,1.683617674,1.561974565,1.819212497,1.606536171,2049,1.631740235,1.773275868,0.775,0.183333333,0.005,C3,C3: limit warming to 2°C (>67%),1.695815195,1.558413068,1.831240183,1.640930891,2094,0.751899866,0.180151989,0.001788109,,,"111, 120, 153",6F7899
IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,33.66069825,14.35515397,-5.168581137,TRUE,49028.27632,Low,47.43262511,23.71594837,0.6365964,14.80989965,42.62463272,57.40560392,15.28592165,48.49661625,64.57456151,-0.327877157,15.02544288,47.83812525,63.76121368,113.0477951,9.995204451,28.15300968,41.73814072,7.66868843,16.97195406,23.75578554,5.325247329,35.6797775,60.81702322,-0.629088137,14.49432778,42.08276156,56.73303622,98.4541567,2041,39.74255957,56.02050907,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2074,inf,-100958.3742,981.649973,880.8056237,1.792099475,1.652250166,1.935593882,1.642196903,2059,1.751347151,1.907608217,0.836666667,0.265,0.008333333,C3,C3: limit warming to 2°C (>67%),1.722107765,1.584402568,1.861464031,1.610460184,2060,0.785873938,0.199821189,0.002235136,,,"111, 120, 153",6F7899
IMAGE 3.2,SSP2_SPA2_26I_RE,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,36.42722689,12.25435181,-8.562704184,TRUE,49028.27632,Low,50.68029552,22.24666722,-0.936407127,9.061433768,43.57489236,60.08152677,8.692791675,49.9021948,70.12189166,-0.346336756,8.505393831,49.17294096,69.22063006,121.5070241,6.10817229,24.57372804,33.07294116,3.722853114,9.904706508,11.39913731,0.434022613,55.10207613,87.4698111,-0.647076153,8.768037086,42.96770206,59.36034602,101.3040046,2041,39.95141276,56.0851999,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2071,2097,-170882.6229,947.8285622,777.2168528,1.816639791,1.674463943,1.966903141,1.673663097,2069,1.805868354,1.957284795,0.858333333,0.301666667,0.008333333,C3,C3: limit warming to 2°C (>67%),1.728432446,1.591575965,1.867584154,1.596871342,2070,0.79213232,0.208761734,0.002235136,,,"111, 120, 153",6F7899
IMAGE 3.2,SSP2_SPA2_34I_D,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,39.764889,28.04525912,5.426124187,TRUE,49028.27632,Low,54.36306534,39.49187555,14.2930273,2.454692474,12.74126974,29.13852225,0.308814427,11.34381403,30.13203112,-0.341163208,0.255833336,11.10928223,29.65273965,86.38939404,4.083668913,16.95253954,29.37938752,2.403121364,5.486513607,3.27634973,-2.186319301,24.93798343,60.29671204,-0.645435983,2.209640731,12.29131927,28.48159333,73.76421803,2064,40.37194434,56.08628154,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2025,2020,,inf,0,1805.592134,1805.592134,2.070517277,1.885012289,2.250162058,2.067432964,2100,2.067432964,2.248141431,0.953333333,0.556666667,0.046666667,C5,C5: limit warming to 2.5°C (>50%),2.034430591,1.872175736,2.219442884,2.031861531,2100,0.961555655,0.535091641,0.023245418,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP2_SPA2_34I_LI,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,35.75242774,27.99523096,11.22155851,TRUE,49028.27632,Low,50.03211964,39.97168628,18.5562184,10.14112968,17.57054563,28.20990596,9.932321835,20.97672644,29.86416757,-0.327877157,9.744988331,20.61445569,29.32759936,71.67180081,7.669711317,13.94270769,29.42838789,5.687237504,3.792678945,20.88822199,-8.36806607,-42.50518948,6.798646135,-0.629083535,9.857899102,17.16814794,27.6069291,65.87780872,2068,39.74255957,56.02049575,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,1896.603479,1896.603479,2.078157706,1.891459249,2.275350425,2.078157706,2100,2.078157706,2.275350425,0.945,0.561666667,0.068333333,C5,C5: limit warming to 2.5°C (>50%),2.09855937,1.923761947,2.288103867,2.09747494,2100,0.969602146,0.589628967,0.037550291,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP2_SPA2_34I_LIRE,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,37.12796843,31.52838119,11.83724341,TRUE,49028.27632,Low,51.48624776,45.03146541,19.06590933,7.628231953,13.98684868,19.20879344,6.857941112,16.37268756,21.16931184,-0.350879099,6.751894688,16.12728342,20.81544093,70.27037657,6.287776508,12.17959883,24.14988,5.557009558,4.874471797,13.4616056,-8.769434148,-39.4823663,-34.98064561,-0.650618391,7.388847752,13.65053082,18.74793787,65.0902975,2068,39.9560319,56.09497577,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,1935.908247,1935.908247,2.163438942,1.981910197,2.38976822,2.159496525,2100,2.159496525,2.38517387,0.968333333,0.641666667,0.098333333,C5,C5: limit warming to 2.5°C (>50%),2.105211591,1.9310592,2.301657787,2.104402806,2100,0.9704962,0.599463567,0.048278945,,,"140, 167, 208",8CA7D0
IMAGE 3.2,SSP2_SPA2_34I_RE,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,37.32835319,25.7803405,8.360337484,TRUE,49028.27632,Low,51.66655372,37.71801594,17.37819993,7.260999849,26.22707602,32.29796001,6.351591793,28.37183443,35.79849259,-0.336334017,6.195841635,27.89329093,35.21538092,78.99091832,5.467986142,19.49731146,27.05849961,3.635590455,7.128616721,5.248083066,0.434022613,43.15629362,54.5892136,-0.639069622,6.974729126,25.68230481,31.64688745,68.1293641,2062,39.92776205,56.06211472,9210.525391,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,1689.182209,1689.182209,2.146282747,1.952230686,2.346129357,2.14201752,2100,2.14201752,2.346129357,0.956666667,0.613333333,0.083333333,C5,C5: limit warming to 2.5°C (>50%),2.020147436,1.853680262,2.210310113,2.016764285,2100,0.945015646,0.519445686,0.030844882,,,"140, 167, 208",8CA7D0
